ra,ra_error,dec,dec_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_pmra_corr,ra_pmdec_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmdec_corr,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,ruwe,phot_g_mean_mag,bp_rp,dr2_radial_velocity
85.03941392054844,0.033974104,-69.04849547560735,0.03829632,1.8552188,1.7239783338906989,0.043450937,0.6853725796183082,0.050307613,0.028828891,-0.08152233,0.0110179745,0.06960193,-0.29555088,-0.25571844,295,1,1.0165682,16.214882,1.6160603,
85.04306867838619,0.020599168,-69.05137664431871,0.022877544,1.7866104,1.6833182055631783,0.026412454,0.5986787293847502,0.030782957,-3.971129E-5,-0.020434374,0.04306406,0.08909866,-0.22634722,-0.3083682,299,1,1.0134395,15.1660795,0.27606106,
84.9742149124415,0.01659323,-69.05051474544703,0.01806934,1.6952116,1.5431625538439893,0.021377357,0.7017063382501216,0.024313647,0.038752314,-0.05246786,0.03084461,0.10352926,-0.29176298,-0.32331774,297,3,0.9890758,14.606974,0.70537376,
84.98128013348739,0.048071988,-69.04810694341946,0.053348057,7.54318,0.44759083510431585,0.064154305,7.52988891388252,0.07253827,-0.008400306,-0.14191999,0.06962087,0.09550342,-0.30162713,-0.27197522,293,0,0.9735001,16.904078,0.802145,
84.99219657077829,0.02579277,-69.04470958475241,0.029830234,2.0383873,1.9087097417227883,0.03357965,0.715436569345128,0.04388129,-0.030289205,-0.08705369,0.08220071,0.117462136,-0.31460974,-0.46149775,291,1,1.1289815,15.445444,2.3682013,
84.98095671502543,0.026182966,-69.04073837527024,0.028511291,1.6822076,1.5213491585976469,0.033726327,0.7178573517474615,0.038952745,0.012796853,-0.08511258,0.028923094,0.06564241,-0.31449383,-0.29714382,306,0,1.0036068,15.697934,1.6702938,
85.00071944141098,0.012865871,-69.03978920586579,0.013956604,5.5539174,2.5707703394067267,0.016405923,4.923123000031592,0.018975891,0.02379383,-0.08548419,0.023842236,0.07942491,-0.3155227,-0.33957368,302,1,0.94370097,13.814659,1.2187052,
84.93476104254835,0.042484134,-69.0440687568957,0.047173414,1.9177469,1.7823545878252849,0.05405369,0.7077889743518998,0.06352476,-0.014736613,-0.14099795,0.037934475,0.033604622,-0.33266366,-0.27290833,305,0,1.0317664,16.659437,1.584836,
84.89911732341379,0.039326284,-69.05188665384053,0.038506124,1.9754776,1.8584055506689665,0.047430918,0.6699554891816929,0.05627997,0.023312762,-0.19459449,0.015748158,0.053171873,-0.30708537,-0.32489315,298,1,1.0548972,16.223103,1.6089935,
84.91409305219963,0.04229826,-69.05574014677687,0.044614583,1.7848334,1.473801283261361,0.05416877,1.0067474178843172,0.0604975,-0.025728693,-0.17585157,0.07641126,0.115688175,-0.27265233,-0.2678618,278,0,0.990756,16.520903,2.2465029,
84.87742002804454,0.047322605,-69.03179787982762,0.05132523,8.039182,6.727833275669134,0.06238969,4.40053503592461,0.07483025,0.049185507,-0.115513295,0.02629831,-0.033110335,-0.38477987,-0.25008655,307,1,1.0124923,16.866865,0.91366196,
84.96472061085665,0.031171007,-69.03962768637251,0.03437688,1.8510305,1.6812577043470194,0.040878437,0.7743940307572806,0.04818833,0.04682714,-0.10072723,-0.03422832,-0.010874657,-0.3711693,-0.24077198,295,2,1.0223908,15.817801,-0.06967449,
84.96717745436116,0.035720922,-69.02657016901878,0.039164342,1.7212684,1.6483540895335507,0.043842725,0.4956750175914692,0.053232007,-0.00808083,-0.18068936,0.058632918,0.044892196,-0.32546312,-0.26474693,320,0,0.9444654,16.36732,-0.001909256,
84.93077031571781,0.032849047,-69.02287744692053,0.03772005,1.8986526,1.7500587707470314,0.040825695,0.7363260069399293,0.050187115,0.06987286,-0.1933401,0.007955386,-0.0063372348,-0.40397176,-0.19355048,287,1,1.0824986,15.855459,-0.016212463,
84.90947374951993,0.0481437,-69.01441725709802,0.056663245,1.8478919,1.6745704260236898,0.058834072,0.7813567519421857,0.07669594,0.06926565,-0.21757142,-0.03662874,-0.01721373,-0.43427163,-0.227989,306,0,1.0530283,16.861565,1.7394676,
84.90170183907478,0.044891115,-69.01883717871404,0.05090664,1.6078539,1.509212155858881,0.057785828,0.5545022350363347,0.07104842,0.015174253,-0.17057507,-0.018453848,-0.033281896,-0.39638668,-0.22671431,303,3,1.0075401,16.77056,0.13571739,
84.89072225779782,0.050857984,-69.01721685976231,0.058015533,1.6803023,1.5859703735886712,0.0663385,0.555079818896657,0.08479124,0.04123722,-0.18598884,-0.039562985,-0.027976863,-0.35245842,-0.16145791,296,1,1.0664303,16.983593,0.19705963,
84.89607575663275,0.04520567,-69.01338613288438,0.054033935,2.1091535,1.9574471510823528,0.056261294,0.7854481394367959,0.07778435,-0.018326433,-0.14824511,0.11143748,0.038800023,-0.4298365,-0.30404606,294,0,1.0177279,16.727283,2.3114357,
84.89884116254996,0.044092104,-69.01473914135124,0.050316654,2.003412,1.8079156211846275,0.05632821,0.8631922010266,0.07065772,0.03288545,-0.14385723,0.040755406,-0.0083706975,-0.37361842,-0.23609397,300,1,1.1163541,16.56306,2.435896,
85.05953659320335,0.036029886,-69.03598421598504,0.042450577,1.7945861,1.6672662433248173,0.044392407,0.6638995032706141,0.05331762,0.05724158,-0.13194045,0.033011265,0.09702153,-0.3246958,-0.2571783,299,2,1.0138003,16.364191,1.4490423,
84.98454031537162,0.06610646,-69.02185000829054,0.07209285,2.395393,2.2030789320866067,0.07999064,0.9403989785218336,0.099658966,0.045054957,-0.13688698,0.039293274,0.026397292,-0.3603512,-0.32856175,317,1,1.386851,16.954325,1.7903214,
85.00329089790986,0.029909082,-69.0277569314761,0.033477675,1.977312,1.7758788397166445,0.037388578,0.869492234830942,0.04480855,-0.019929647,-0.16290465,0.0609949,0.054641277,-0.33699298,-0.2712874,323,3,0.99556404,16.026012,2.0344915,
84.98676092390629,0.049562067,-69.02307764514413,0.053371757,2.270146,2.2635275095680027,0.058405392,0.17322046981574063,0.07451188,0.014111462,-0.18455783,0.063716695,0.013038197,-0.3100585,-0.28367856,305,0,1.175966,16.648258,-0.027284622,
85.00269184889115,0.053378258,-69.03277308993997,0.057185225,1.626583,1.4444597717677254,0.06618053,0.7478690726193322,0.07668579,0.032497276,-0.06870093,7.618427E-4,0.04230293,-0.31873152,-0.26954508,314,3,1.4823391,16.57843,1.4833393,
85.00173367617307,0.03477307,-69.02119530178027,0.038540095,1.8561753,1.7803690939559735,0.042492434,0.5250454687464169,0.052972622,0.07878414,-0.2353575,-0.032072518,-0.050935812,-0.40125525,-0.16247644,306,1,0.93107474,16.228504,-0.16078377,
85.04899880949543,0.041606594,-69.01051078653902,0.045836873,1.478048,1.2146420504570818,0.053113665,0.8421820613140297,0.061293866,-0.044225547,-0.13139273,0.016752006,0.03064611,-0.28714883,-0.23325598,309,1,1.155743,16.476501,0.07103729,
85.04750094773554,0.038793255,-69.01319796210872,0.04369839,1.7433984,1.6237398145677577,0.0487099,0.6347496829810512,0.05750621,-0.022288049,-0.12200826,0.026764927,0.032174844,-0.28545249,-0.19608209,309,1,1.0322907,16.502584,2.0826902,
85.06144480573273,0.05698696,-69.0179140795423,0.06492372,1.8738881,1.7626179825740367,0.07261691,0.6361088636354175,0.08451191,-0.02140123,-0.03590279,0.020247748,0.05792019,-0.23552133,-0.24479966,299,2,1.5093756,16.5443,0.44102287,
84.98977241384159,0.055927094,-69.00487533552298,0.0609327,1.9575008,1.8220980700844953,0.06875437,0.7153798191498932,0.087186486,0.006491816,-0.12368954,0.034698874,-0.003493239,-0.24737109,-0.28760043,303,0,1.1324056,16.950064,1.9100428,
84.99251681290482,0.041313156,-69.00575583099561,0.0422148,1.834098,1.6661486209353116,0.053234614,0.7667230409005596,0.062988505,-0.050057698,-0.101875015,0.06464903,0.026595468,-0.17261586,-0.31765884,304,1,1.0268153,16.547562,1.1291485,
85.0107158785915,0.039029427,-69.00052908189129,0.042242136,1.690635,1.5599389015892764,0.047065075,0.6517952948571438,0.055714797,-0.062498268,-0.15262121,0.027017746,0.0329377,-0.28358656,-0.21068309,299,1,1.0765529,16.386553,1.9584503,
85.02636810656573,0.021459423,-69.00031797369925,0.022670448,1.7738173,1.624802749090887,0.027443629,0.7116486392275657,0.031986967,0.0012471069,-0.013388666,0.11340199,0.035673063,-0.26788536,-0.30305997,297,3,0.9719389,15.148474,0.86201286,
85.01538906226683,0.0503857,-68.99329659999104,0.056147937,1.642315,1.5508378718532574,0.061687566,0.5404632320079862,0.073441245,-0.0014884407,-0.16050492,0.012396263,0.013832933,-0.2935496,-0.18866031,297,2,0.95511395,16.981356,1.3118439,
84.96936529135824,0.032132935,-69.00551623214628,0.03692885,1.776199,1.6695848459274765,0.040781412,0.6061098300473758,0.05084113,0.033549137,-0.22557361,-0.0049229194,-0.00854603,-0.39949402,-0.22526169,316,3,1.0356863,16.167862,0.33972168,
84.96411856182296,0.04526858,-69.01113900121793,0.053622294,1.7518797,1.6091704466149936,0.057395592,0.6925697730936752,0.07246986,-0.011415497,-0.26052755,0.077460214,0.041416716,-0.47543323,-0.29419607,287,1,0.98067415,16.694197,2.0268822,
84.88191627943665,0.031863056,-68.99651709037668,0.036830995,1.6804893,1.60416988223562,0.04030494,0.5006827985978366,0.050799925,0.08966028,-0.25205383,-0.06108995,-0.08150675,-0.4280475,-0.17598349,303,0,1.0594556,15.940909,-0.05094719,
84.88577044596904,0.019123904,-69.00070549890997,0.02089398,1.8496952,1.7496639765499382,0.02437793,0.600040178810412,0.028796664,0.0035475604,-0.24251762,0.020331295,0.021249512,-0.37331003,-0.27560878,304,2,0.903483,14.119538,-0.19754887,
84.88677894777223,0.048500054,-69.00206746446266,0.05443149,5.2238193,5.115111268678955,0.06179572,-1.0601523718611159,0.07969226,-0.015784184,-0.21824001,0.011472678,0.021057563,-0.32281068,-0.20996003,297,1,1.5390229,16.122112,1.4664555,
84.89533035736063,0.017768616,-68.99684316160803,0.019808603,1.8356072,1.73311710037451,0.022079522,0.6047801393431943,0.02906004,0.029327726,-0.18457536,-0.00811083,0.0075391615,-0.295483,-0.2112868,308,1,0.93846285,14.039368,-0.15852928,
84.89349382340689,0.0285825,-69.00536688042564,0.032524124,1.8396525,1.7425924905091563,0.03612734,0.589655012146112,0.047242604,0.042033263,-0.15213151,-0.02258796,0.016653934,-0.28406015,-0.21905856,288,1,0.98420614,15.863102,1.8497753,
84.92191256022427,0.036106557,-68.99387795467786,0.03892972,1.6959841,1.5404908242414532,0.043039236,0.7094013755087214,0.05205317,-0.0049063982,-0.14969279,-0.0035624208,-0.004339372,-0.38171157,-0.21499653,280,2,1.0082867,16.063946,-0.1062603,
84.92235888348436,0.037832867,-68.9967590997739,0.043298304,1.6989112,1.643471620515789,0.0474085,0.43046496665944173,0.05879981,0.058853637,-0.19618975,-0.003428934,0.0036656226,-0.38972157,-0.18894528,306,1,0.9951886,16.457693,1.8205109,
84.94738670390211,0.023241162,-68.98944911738901,0.02815794,1.8847072,1.7540531566800126,0.02907088,0.689506278926547,0.037645772,-0.012164278,-0.1687434,0.026749017,0.04953099,-0.4641687,-0.31285065,292,2,0.97225773,15.117427,-0.0728178,
84.95432011113628,0.034370404,-68.9786333526174,0.039243717,1.9316993,1.8469488404722663,0.04328579,0.5658992360733114,0.054492358,0.014267586,0.020521564,-0.078586504,-0.07696298,-0.34815893,-0.15037742,313,1,0.9593311,16.304287,1.9551888,
84.89943251042716,0.037598293,-68.98410932342485,0.047352057,1.6450499,1.5604393820746452,0.04683205,0.5207861411308562,0.064150624,0.07867286,-0.13290116,-0.09576246,-0.095760845,-0.45242485,-0.10276154,308,0,0.90909165,16.541203,-0.073581696,
84.91017631951368,0.028761722,-68.97668579981706,0.034308024,1.8044108,1.667177669217316,0.03537182,0.6902295245740138,0.046730537,0.028228642,-0.1317391,-0.06260028,-0.038956072,-0.39437258,-0.19685069,331,0,0.9644595,15.997103,-0.14692116,
84.9130094541576,0.042437594,-68.98695169828693,0.047927376,17.460684,1.602039064452632,0.05330679,17.38703397436593,0.06595468,0.022868078,-0.17533658,-0.026430316,-0.03557116,-0.3969391,-0.18119182,311,2,1.004526,16.695047,0.89577484,
84.91411873091481,0.034751832,-68.96469315417148,0.04401822,2.0749621,1.9673313180769954,0.04259257,0.6596023200338115,0.05793211,0.081700645,-0.13426928,-0.14231607,-0.130848,-0.4117281,-0.13363805,310,2,1.0481858,16.372456,2.4861479,
84.82783258353419,0.045969687,-69.12981914853711,0.047292694,1.7132673,1.608479400540599,0.068307705,0.5899823075421935,0.06699277,-0.005629555,-0.15814944,0.04693681,0.07735228,-0.33354357,-0.24608886,297,0,0.90403247,16.752382,0.8526745,
84.84219658330619,0.057292517,-69.13702948042646,0.06142762,1.8762584,1.753368871773532,0.083245,0.6678644373319873,0.08371791,-0.009764106,-0.19131413,-0.0073278537,0.06491726,-0.34795544,-0.26782203,294,3,1.0957195,16.975603,1.4525852,
84.81958245407185,0.03165337,-69.11752917187461,0.032541685,1.9299709,1.7995727604940213,0.046478957,0.6973703964364606,0.046914507,0.009241824,-0.14873227,0.016892223,0.048806977,-0.32492846,-0.28038242,293,1,1.1366,15.740663,0.2665043,
84.75313882227066,0.036667652,-69.12026855375535,0.03721024,1.8786074,1.7371276638497533,0.053755306,0.7152293589174683,0.05420733,0.042355094,-0.14659488,-0.02761496,3.7860876E-4,-0.3552043,-0.25501055,288,0,1.3435558,15.626317,0.39441967,
84.76499994843135,0.16105694,-69.12136491766076,0.17284067,2.9425046,1.0563553510353805,0.23096919,2.7463514764066845,0.24343804,0.038030438,-0.048771154,-0.04906353,0.011094104,-0.2809927,-0.26955718,272,0,8.99918,14.947641,0.4259615,
84.77417446390413,0.055239987,-69.10394333923648,0.054985695,1.7777864,1.6727955940555992,0.078225225,0.6018963386089443,0.079649575,0.05052304,-0.20261261,-0.045933202,0.0054461216,-0.38423565,-0.24906647,278,1,0.9233934,16.73253,2.5389853,
84.76430500273959,0.060624905,-69.10962748397102,0.07086035,1.1532795,1.0280351864065502,0.08827946,0.5226829253902611,0.09752884,-0.033455126,-0.12231426,-0.0052935006,0.057087924,-0.36142072,-0.32472023,264,0,2.1368797,15.634611,0.12021065,
84.7818077930763,0.18600601,-69.10693729960687,0.1924477,1.3407166,1.339590984924342,0.26646242,0.05492578122707104,0.27761814,0.060610484,-0.0487111,-0.041643247,0.01921271,-0.3417875,-0.29066277,281,0,7.545867,15.295231,0.28364182,
84.79193525671721,0.041595258,-69.10597276063214,0.04311505,1.8406805,1.7520257062316338,0.06185839,0.5643672849242883,0.061496623,0.05877268,-0.16984032,-0.008694861,0.03532044,-0.37775394,-0.2068409,280,0,1.0237403,16.475296,0.47130013,
84.83437454897914,0.01572872,-69.10732749152542,0.014925125,2.1047733,1.9510311666363451,0.021874702,0.789650500149816,0.021703439,0.026916264,-0.016860697,0.066366516,0.08714593,-0.29125708,-0.37524444,280,2,1.1354821,12.763512,0.5186901,
84.82247061873466,0.02796338,-69.10275063366193,0.026791278,1.7679337,1.661673632821545,0.038707722,0.6036807839890215,0.038554136,-0.030173305,-0.15102923,0.051251955,0.07531111,-0.2937676,-0.2990364,277,0,0.9993691,15.608857,0.31415558,
84.8397920886474,0.049714662,-69.1055486010193,0.048062675,1.5928432,1.489358328009504,0.07023496,0.5647666044121302,0.067572534,-0.029738614,-0.19514634,0.04826198,0.064921886,-0.34320188,-0.23685408,274,1,0.8901809,16.737423,0.20125008,
84.85093456515962,0.059147634,-69.10327811798568,0.062300425,1.6959158,1.527530816345622,0.08781487,0.7367359745712855,0.09233696,0.033494577,-0.23160705,-0.039753843,0.017637052,-0.33669984,-0.16357814,248,1,1.0663327,16.81099,0.42486382,
84.8177699740999,0.056200963,-69.09129530662908,0.0556313,2.1623578,2.1088252240872576,0.08089853,0.47817104480670924,0.08316408,0.06692202,-0.2274794,-0.044689327,-0.005813964,-0.3575045,-0.2869333,281,1,0.8759707,16.941448,2.0940866,
84.85330980980271,0.047992624,-69.09766667743368,0.049888898,1.862165,1.681501375922952,0.06727433,0.8001322634622301,0.067787856,-0.027511701,-0.17265806,-0.0060564633,0.06529883,-0.2909418,-0.2983628,257,1,0.9957968,16.499626,0.2743969,
84.76194661509352,0.041008867,-69.09066704350036,0.041002814,1.837077,1.6546430670577257,0.05969729,0.7981281325444594,0.058988318,0.015701437,-0.28230298,0.01308491,0.07782617,-0.39654124,-0.2549838,254,1,0.8320808,16.230896,0.34450722,
84.77056583508377,0.03706029,-69.09316349608808,0.03756627,1.7679121,1.687112136704767,0.05441805,0.528361712062996,0.054470755,0.021017553,-0.20484133,-0.010128729,0.015727397,-0.38472605,-0.21637993,281,0,0.9715599,16.22293,0.30833244,
84.77032539257037,0.015842853,-69.09457443744415,0.016268441,1.8371961,1.7296063913434643,0.02245855,0.6194765240581512,0.023374036,0.039691046,-0.1906168,-0.015156383,0.0033821708,-0.3462667,-0.28881353,269,1,0.9357561,14.198651,0.22750282,
84.77128541699321,0.05095096,-69.09657293820563,0.049206536,2.1643353,2.0369503469994683,0.07488331,0.7315603806741786,0.0727457,-0.02480061,-0.28856918,0.036919266,0.084192075,-0.42883503,-0.2752947,261,1,0.96807617,16.65477,1.4727678,
84.78403701197497,0.091409184,-69.09887289135197,0.08769462,2.3249788,2.1466505618219465,0.124600835,0.892982340053508,0.12769239,0.019119216,-0.17721103,-0.033459622,-3.749964E-4,-0.36511293,-0.28572574,271,3,1.5438392,16.831259,0.29424858,
84.78314427083424,0.05210639,-69.10074566837258,0.051535185,1.7507771,1.5829870472001242,0.073357105,0.7479121272473076,0.07859596,0.010638142,-0.23607863,-0.014284977,0.03411946,-0.36509305,-0.20256,258,1,0.9608682,16.73745,0.24258232,
84.79550601848393,0.022811411,-69.10381359159119,0.024130596,1.813855,1.6987440375350233,0.032782283,0.6358765328711233,0.03545928,0.019096557,-0.17947496,0.020450026,0.0804795,-0.44826025,-0.23413156,265,0,1.0998127,15.020153,0.29315376,
84.7094563907529,0.019868918,-69.10123917365216,0.022002932,1.8614633,1.7542182345426496,0.0286432,0.6227071346193536,0.03467923,0.028504023,-0.1782391,-0.0073779854,-0.024490906,-0.21898612,-0.2588735,253,1,0.84325546,14.903076,0.24462414,
84.74468273316765,0.04741276,-69.11309582671197,0.049042735,1.9858502,1.8518005501742723,0.070100695,0.7172418954767088,0.07137331,0.043830924,-0.16635115,-0.030260153,0.011284224,-0.3825335,-0.24967214,290,0,1.0802835,16.421257,0.20948601,
84.71270120953344,0.015017709,-69.10569177348032,0.01616625,1.7823323,1.6914364555492463,0.020685602,0.5619173093416521,0.022912165,0.11416625,-0.20052075,0.012988236,-0.054669414,-0.26863313,-0.32250354,246,1,0.94752324,13.934298,0.32071114,
84.74547086621381,0.028131835,-69.11171311089556,0.02936409,1.7052623,1.5879883905755596,0.041366823,0.6214599512991268,0.04260443,0.04163389,-0.16609377,-0.023104003,0.009131878,-0.38059393,-0.22470443,289,1,1.0783441,15.59653,0.18884182,
84.71265212612202,0.018789249,-69.09855195597434,0.019789442,1.8320327,1.6940923963485,0.027064074,0.6974200230257136,0.032169886,0.061212078,-0.184608,-0.020081516,-0.045725107,-0.1914175,-0.40677902,256,1,0.93780196,14.686883,0.14664936,
84.72840562260798,0.04414311,-69.11378367865268,0.04565661,1.9432575,1.847650623819882,0.062506676,0.602027233987198,0.06670457,0.1480146,-0.24301304,-0.13699523,-0.13022906,-0.47035804,-0.1279395,264,2,1.0156304,16.12351,2.0176706,
84.71090753786146,0.054197866,-69.09851509228174,0.058939423,1.6847078,1.682119409051552,0.076745056,0.09335096503672725,0.08618701,0.002746125,-0.1949013,-0.040731054,-0.02203224,-0.29929927,-0.31719288,243,1,1.2705848,16.117268,0.10109806,
84.71335538359985,0.04931937,-69.09982770082716,0.05896775,1.5678278,1.5118580247493387,0.0707999,0.4151737962170024,0.10133184,-0.021682413,-0.09817916,-0.06664284,-0.07051496,0.082891524,-0.3344749,235,0,2.7262044,14.233928,0.086330414,
84.70703894517182,0.08050067,-69.10828458836482,0.09359957,1.5244137,1.4841256914430387,0.11136708,0.34814925520134593,0.12164907,0.40437165,-0.3343608,-0.28082654,-0.3606632,-0.45543185,-0.009569467,237,19,1.9971969,16.275175,0.2589016,
84.7156848407538,0.033311702,-69.1003413513433,0.034260128,1.8824399,1.7802914481064205,0.04842663,0.6116715967750904,0.052090503,0.088030905,-0.2116957,-0.0048107137,-0.023224687,-0.31132638,-0.2859341,267,3,0.9981463,15.972902,0.075484276,
84.71410770013155,0.0652701,-69.10479281134417,0.06856127,1.7577134,1.651247026172285,0.095186986,0.6024448905026186,0.10261112,0.12599449,-0.14459872,-0.038983483,-0.059231255,-0.29153773,-0.29851702,253,1,1.2999018,16.765211,0.13127708,
84.72016009251462,0.022571547,-69.10336431286235,0.02331228,1.8467842,1.7499694563050578,0.031385038,0.5901008730088549,0.03224554,0.10219272,-0.18394423,-0.023218326,-0.019787144,-0.37545776,-0.22752856,273,2,0.9666547,15.018814,0.15713024,
84.71970226141498,0.06217562,-69.11201132830645,0.06697722,2.132887,1.2911034415107723,0.09419013,1.6977216197335243,0.09684379,-0.025386741,0.0122877015,-0.087313324,-0.052574184,-0.30139,-0.32793576,273,1,4.7074356,14.250305,0.28253937,
84.73723989068402,0.08690482,-69.1108369872647,0.08858488,1.1240448,1.1239987851789306,0.122536436,-0.010172775181229362,0.12755226,0.08204101,-0.117517866,-0.058251742,-0.0134477215,-0.35217157,-0.28217077,291,2,2.1711586,16.28195,0.038236618,
84.7326633548717,0.050270002,-69.1023020162975,0.054290555,1.859685,1.7319278345806381,0.07413766,0.6773875895631881,0.07823587,0.02209617,-0.17844422,-0.019638592,0.017794913,-0.43108532,-0.21196239,280,1,1.1604581,16.664293,1.6080837,
84.73360434237286,0.028237732,-69.09837043607321,0.028423592,1.7669234,1.6810486129432587,0.039212007,0.5441450174070217,0.03939434,0.09838537,-0.19052564,-0.0060430304,-0.02057778,-0.35835722,-0.22517878,256,1,0.888155,15.571641,0.1922512,
84.75385944931445,0.0619102,-69.10810832871014,0.06503679,1.6891865,1.553028970001138,0.09265591,0.6644185887136629,0.101398945,0.055582907,-0.18075053,-0.04560823,0.001395415,-0.3175299,-0.17554292,282,0,1.0912321,16.956375,0.13285637,
84.71319530574365,0.04168155,-69.09497150879267,0.041999485,1.8622532,1.7363983061323685,0.056683086,0.6729843420586117,0.06454217,-0.0388806,-0.18910563,-0.009374343,-0.027348299,-0.29122654,-0.3326695,262,1,1.3370247,15.738326,0.095612526,
84.7301287742393,0.0481778,-69.0990896498398,0.05002882,1.7306232,1.6238212102115557,0.06867715,0.5985494016305641,0.066078,0.13192093,-0.31346807,-0.03445755,0.0030691498,-0.38480708,-0.19023038,228,1,0.9024769,16.532394,0.08307457,
84.71003277141506,0.015723998,-69.09396018796063,0.015586801,1.8303379,1.7294483844353932,0.02174366,0.5992870508988137,0.024473932,0.009854906,-0.24857943,-0.005538045,-0.013453769,-0.2684581,-0.3369516,265,1,0.8433749,14.125574,0.10531521,
84.7169033428463,0.023833612,-69.09274275135344,0.026386272,1.816536,1.699804681817633,0.032962896,0.640676883644145,0.03771941,-0.063105986,-0.27690485,0.04895591,0.044340737,-0.5061891,-0.21110655,261,1,0.9120926,15.220657,0.06844616,
84.73780046062387,0.01785529,-69.10156891406808,0.017829318,1.9453233,1.786215492783925,0.025137136,0.7705304140208196,0.026146272,0.056256127,-0.13116115,-0.046076808,-0.023220086,-0.33896846,-0.28456652,283,3,0.9710151,11.821152,0.31687546,
84.74643826058791,0.04755665,-69.1067538906655,0.046069887,1.9360836,1.8266437679679615,0.07425439,0.6417101054621445,0.06704608,0.06570643,-0.21510671,-0.029822085,0.027335908,-0.35336068,-0.25454864,273,0,1.1020397,16.066225,0.05839157,
84.71591428163832,0.05754615,-69.09637034051741,0.06347963,1.8259408,1.8058993362776798,0.08116551,0.269792071768767,0.10356681,0.049070694,-0.26299557,-0.06974959,-0.08464685,-0.4652717,-0.3495653,266,0,1.4087228,15.939626,0.07312393,
84.7477383918779,1.7617732,-69.09710931251453,1.7534627,,,,,,0.018558038,,,,,,245,19,,16.573969,0.29043388,
84.66729217197299,0.032882042,-69.09758529988615,0.032685883,1.9104693,1.7311659650494653,0.047138553,0.8080577700763427,0.043229967,0.037504736,-0.3334011,-0.018627627,-0.012241718,-0.43906304,-0.2770239,271,1,1.1095091,14.742562,0.37150383,
84.67957082934495,0.034456503,-69.09635924857494,0.0299846,1.8532583,1.7485901444249667,0.043430474,0.6140021129399625,0.043514285,0.0132393455,-0.16340497,-0.06812647,-0.05189284,-0.3049056,-0.2202437,252,1,1.1728078,13.4063635,0.17283821,
84.6840407459096,0.3895469,-69.09507593944821,0.3750057,0.8621509,0.8031918578173319,0.54445565,-0.3133481340408836,0.5169973,0.025493316,-0.0872356,-0.055146616,-0.06860824,-0.34195137,-0.2922549,291,0,10.10474,14.616191,0.11813545,
84.68417938281563,0.2705622,-69.09641209373295,0.2657943,6.2186055,0.6151969707772889,0.3706134,6.188100667883371,0.38153377,0.07919938,-0.10098434,-0.14889942,-0.13094072,-0.29703265,-0.2811719,266,0,13.703821,13.263954,0.21116543,
84.68993593635095,0.019034693,-69.09662807443318,0.018393448,2.0736392,1.9014371667470171,0.026423374,0.8273547922251772,0.026371136,0.044531066,-0.11196078,-0.018841341,-0.038514752,-0.3008747,-0.25049344,282,0,1.2085981,12.469158,0.29674625,
84.70582278779476,0.06203841,-69.10427302240936,0.06569339,1.9190369,1.8134790859919838,0.08571504,0.627691014467718,0.0903607,0.1985134,-0.18933411,-0.07175072,-0.114429,-0.25127444,-0.24758358,245,1,1.2109795,16.608438,0.19585037,
84.69901585703356,0.05678654,-69.10612278291273,0.06256757,1.9451666,1.8118046664128362,0.084800966,0.707839563932884,0.08871304,0.22055635,-0.27975845,-0.16006917,-0.19680673,-0.32911164,-0.016432647,248,0,0.9804166,16.923706,0.1794281,
84.68884177914818,0.09306008,-69.10271312375639,0.106399,1.239391,1.2381358427312577,0.13195097,-0.05576409343101691,0.14598243,0.07818363,-0.23113486,-0.099293225,-0.15465692,-0.47155872,-0.18553133,266,9,1.4316387,16.842115,0.4332695,
84.68735207727855,0.0548665,-69.0940816225179,0.05710752,0.9179811,0.0765357058124838,0.08967827,0.914785002818536,0.08285453,-0.1014586,-0.12400121,-0.008677361,0.06052976,-0.4857052,-0.30454332,269,0,1.8802408,15.096527,0.17226982,
84.66236353079995,0.055090282,-69.08662266439589,0.048126966,1.8242935,1.720489558730721,0.078364484,0.6065992094781925,0.066985,0.041894365,-0.040927537,0.020978333,0.023042804,-0.34992996,-0.23473655,257,1,0.94742966,16.436115,0.1468029,
84.68591475150707,0.061857704,-69.0929817446317,0.04968101,1.3608598,1.09102721882428,0.077376045,0.8133872134773142,0.06994787,0.08406437,-0.15986466,-0.11158399,-0.0075582443,-0.32782003,-0.3326769,217,4,1.3405302,15.562455,,
84.6891813414071,0.15171963,-69.09441199124468,0.15895635,3.028382,2.261426653061327,0.20643164,2.0142113092622145,0.19197522,0.027484508,-0.09761129,-0.027506124,-0.046004623,-0.3369913,-0.26928493,237,0,2.5323794,16.603216,,
84.68622219480675,0.09059369,-69.09475157896365,0.14590545,1.301035,0.5308911365259548,0.21496554,1.1877907423805771,0.32017586,-0.508425,0.3098493,-0.3791773,-0.42415974,0.4037654,-0.54047346,138,1,1.1369764,16.927938,,
84.68253689196021,0.19994593,-69.09747139481121,0.19505008,3.6952736,-0.10406401743644039,0.29011002,3.6938081048951954,0.25415742,-0.011798362,0.044934932,-0.11048575,-0.081589684,-0.33817285,-0.3250036,239,1,3.090251,16.931978,0.38151646,
